"Dataset","Scenario","q","Year","SSB","SSB_95_lo","SSB_95_hi","SSB_base","StdDev_base","SSB_base_95_lo","SSB_base_95_hi"
"WEE","S2",0.2,1966,1947270,1087804.12,2806735.88,1916610,421879,1089727.16,2743492.84
"WEE","S2",0.2,1967,1944670,1074482.92,2814857.08,1909930,424340,1078223.6,2741636.4
"WEE","S2",0.2,1968,1942610,1057891.48,2827328.52,1903070,427831,1064521.24,2741618.76
"WEE","S2",0.2,1969,1939170,1041029.4,2837310.6,1894740,430780,1050411.2,2739068.8
"WEE","S2",0.2,1970,1934530,1026036.68,2843023.32,1885190,432473,1037542.92,2732837.08
"WEE","S2",0.2,1971,1921540,1007921.28,2835158.72,1868000,432013,1021254.52,2714745.48
"WEE","S2",0.2,1972,1879730,969212,2790248,1823390,428166,984184.64,2662595.36
"WEE","S2",0.2,1973,1823000,924498.76,2721501.24,1765580,420772,940866.88,2590293.12
"WEE","S2",0.2,1974,1749720,871638.04,2627801.96,1692860,410118,889028.72,2496691.28
"WEE","S2",0.2,1975,1673850,821465.6,2526234.4,1618570,397494,839481.76,2397658.24
"WEE","S2",0.2,1976,1616190,790877.12,2441502.88,1562780,384516,809128.64,2316431.36
"WEE","S2",0.2,1977,1571960,770759.04,2373160.96,1520060,372908,789160.32,2250959.68
"WEE","S2",0.2,1978,1553640,768677.64,2338602.36,1502610,364937,787333.48,2217886.52
"WEE","S2",0.2,1979,1591140,807206.64,2375073.36,1539760,364223,825882.92,2253637.08
"WEE","S2",0.2,1980,1672140,873485.08,2470794.92,1619510,371155,892046.2,2346973.8
"WEE","S2",0.2,1981,1783190,954748.96,2611631.04,1728180,385332,972929.28,2483430.72
"WEE","S2",0.2,1982,1885570,1020669.04,2750470.96,1826710,402136,1038523.44,2614896.56
"WEE","S2",0.2,1983,1989280,1090371.08,2888188.92,1926540,417958,1107342.32,2745737.68
"WEE","S2",0.2,1984,2067300,1143857.76,2990742.24,2001670,429638,1159579.52,2843760.48
"WEE","S2",0.2,1985,2102990,1168724.64,3037255.36,2035630,434878,1183269.12,2887990.88
"WEE","S2",0.2,1986,2101830,1171555.2,3032104.8,2034490,433336,1185151.44,2883828.56
"WEE","S2",0.2,1987,2074180,1160373.12,2987986.88,2009020,426462,1173154.48,2844885.52
"WEE","S2",0.2,1988,2032560,1142018.32,2923101.68,1970570,416479,1154271.16,2786868.84
"WEE","S2",0.2,1989,1980930,1116854.2,2845005.8,1922740,404973,1128992.92,2716487.08
"WEE","S2",0.2,1990,1949740,1105718.92,2793761.08,1894910,396678,1117421.12,2672398.88
"WEE","S2",0.2,1991,1935470,1101858.48,2769081.52,1882830,392647,1113241.88,2652418.12
"WEE","S2",0.2,1992,1935950,1104476.84,2767423.16,1884170,392034,1115783.36,2652556.64
"WEE","S2",0.2,1993,1953840,1112247.36,2795432.64,1899260,395898,1123299.92,2675220.08
"WEE","S2",0.2,1994,1989210,1128528.92,2849891.08,1929810,403230,1139479.2,2720140.8
"WEE","S2",0.2,1995,2054420,1162094.72,2946745.28,1987640,416289,1171713.56,2803566.44
"WEE","S2",0.2,1996,2109330,1192951.6,3025708.4,2037020,426074,1201914.96,2872125.04
"WEE","S2",0.2,1997,2123610,1198331.24,3048888.76,2046010,428049,1207033.96,2884986.04
"WEE","S2",0.2,1998,2102700,1186006.04,3019393.96,2022450,422377,1194591.08,2850308.92
"WEE","S2",0.2,1999,2064750,1168555.68,2960944.32,1984310,412168,1176460.72,2792159.28
"WEE","S2",0.2,2000,2008660,1142408.6,2874911.4,1930370,398324,1149654.96,2711085.04
"WEE","S2",0.2,2001,1942050,1110986.48,2773113.52,1867440,382551,1117640.04,2617239.96
"WEE","S2",0.2,2002,1865910,1073417.32,2658402.68,1796150,365587,1079599.48,2512700.52
"WEE","S2",0.2,2003,1775400,1024563.2,2526236.8,1710920,347094,1030615.76,2391224.24
"WEE","S2",0.2,2004,1666440,961861.16,2371018.84,1607890,326287,968367.48,2247412.52
"WEE","S2",0.2,2005,1559830,900827.04,2218832.96,1507420,305946,907765.84,2107074.16
"WEE","S2",0.2,2006,1463080,846799.16,2079360.84,1416770,287019,854212.76,1979327.24
"WEE","S2",0.2,2007,1380590,800690.68,1960489.32,1340010,271138,808579.52,1871440.48
"WEE","S2",0.2,2008,1320920,768531.24,1873308.76,1285280,259407,776842.28,1793717.72
"WEE","S2",0.2,2009,1281070,748510.56,1813629.44,1249500,251140,757265.6,1741734.4
"WEE","S2",0.2,2010,1250160,732741.56,1767578.44,1221560,244692,741963.68,1701156.32
"WEE","S2",0.2,2011,1222270,717979.64,1726560.36,1195460,238717,727574.68,1663345.32
"WEE","S2",0.2,2012,1212810,714942.56,1710677.44,1186300,235702,724324.08,1648275.92
"WEE","S2",0.2,2013,1222610,723605.76,1721614.24,1194900,236041,732259.64,1657540.36
"WEE","S2",0.2,2014,1235730,731761.08,1739698.92,1206270,237983,739823.32,1672716.68
"WEE","S2",0.2,2015,1234970,728725.52,1741214.48,1204820,238551,737260.04,1672379.96
"WEE","S2",0.2,2016,1211440,708280.56,1714599.44,1182060,236565,718392.6,1645727.4
"WEE","S2",0.2,2017,1176810,680630.12,1672989.88,1150070,233179,693039.16,1607100.84
"WEE","S2",0.2,2018,1134250,648575.72,1619924.28,1111920,228689,663689.56,1560150.44
"WEE","S2",0.2,2019,1077750,607297.08,1548202.92,1061000,222336,625221.44,1496778.56
"WEE","S2",0.2,2020,1024130,569680.48,1478579.52,1015000,216286,591079.44,1438920.56
"WEE","S2",0.2,2021,979431,539667.76,1419194.24,979053,211438,564634.52,1393471.48
"WEE","S2",0.2,2022,952072,521218.92,1382925.08,961497,209920,550053.8,1372940.2
"WEE","S2",0.2,2023,931979,506180.76,1357777.24,947226,209461,536682.44,1357769.56
"WEE","S2",0.4,1963,1923140,1072937.08,2773342.92,1897550,420361,1073642.44,2721457.56
"WEE","S2",0.4,1964,1935800,1084158.44,2787441.56,1909820,420987,1084685.48,2734954.52
"WEE","S2",0.4,1965,1949920,1095177.72,2804662.28,1922030,421436,1096015.44,2748044.56
"WEE","S2",0.4,1966,1947270,1087804.12,2806735.88,1916610,421879,1089727.16,2743492.84
"WEE","S2",0.4,1967,1944670,1074482.92,2814857.08,1909930,424340,1078223.6,2741636.4
"WEE","S2",0.4,1968,1942610,1057891.48,2827328.52,1903070,427831,1064521.24,2741618.76
"WEE","S2",0.4,1969,1939170,1041029.4,2837310.6,1894740,430780,1050411.2,2739068.8
"WEE","S2",0.4,1970,1934530,1026036.68,2843023.32,1885190,432473,1037542.92,2732837.08
"WEE","S2",0.4,1971,1921540,1007921.28,2835158.72,1868000,432013,1021254.52,2714745.48
"WEE","S2",0.4,1972,1879730,969212,2790248,1823390,428166,984184.64,2662595.36
"WEE","S2",0.4,1973,1823000,924498.76,2721501.24,1765580,420772,940866.88,2590293.12
"WEE","S2",0.4,1974,1749720,871638.04,2627801.96,1692860,410118,889028.72,2496691.28
"WEE","S2",0.4,1975,1673850,821465.6,2526234.4,1618570,397494,839481.76,2397658.24
"WEE","S2",0.4,1976,1616190,790877.12,2441502.88,1562780,384516,809128.64,2316431.36
"WEE","S2",0.4,1977,1571960,770759.04,2373160.96,1520060,372908,789160.32,2250959.68
"WEE","S2",0.4,1978,1553640,768677.64,2338602.36,1502610,364937,787333.48,2217886.52
"WEE","S2",0.4,1979,1591140,807206.64,2375073.36,1539760,364223,825882.92,2253637.08
"WEE","S2",0.4,1980,1672140,873485.08,2470794.92,1619510,371155,892046.2,2346973.8
"WEE","S2",0.4,1981,1783190,954748.96,2611631.04,1728180,385332,972929.28,2483430.72
"WEE","S2",0.4,1982,1885570,1020669.04,2750470.96,1826710,402136,1038523.44,2614896.56
"WEE","S2",0.4,1983,1989280,1090371.08,2888188.92,1926540,417958,1107342.32,2745737.68
"WEE","S2",0.4,1984,2067300,1143857.76,2990742.24,2001670,429638,1159579.52,2843760.48
"WEE","S2",0.4,1985,2102990,1168724.64,3037255.36,2035630,434878,1183269.12,2887990.88
"WEE","S2",0.4,1986,2101830,1171555.2,3032104.8,2034490,433336,1185151.44,2883828.56
"WEE","S2",0.4,1987,2074180,1160373.12,2987986.88,2009020,426462,1173154.48,2844885.52
"WEE","S2",0.4,1988,2032560,1142018.32,2923101.68,1970570,416479,1154271.16,2786868.84
"WEE","S2",0.4,1989,1980930,1116854.2,2845005.8,1922740,404973,1128992.92,2716487.08
"WEE","S2",0.4,1990,1949740,1105718.92,2793761.08,1894910,396678,1117421.12,2672398.88
"WEE","S2",0.4,1991,1935470,1101858.48,2769081.52,1882830,392647,1113241.88,2652418.12
"WEE","S2",0.4,1992,1935950,1104476.84,2767423.16,1884170,392034,1115783.36,2652556.64
"WEE","S2",0.4,1993,1953840,1112247.36,2795432.64,1899260,395898,1123299.92,2675220.08
"WEE","S2",0.4,1994,1989210,1128528.92,2849891.08,1929810,403230,1139479.2,2720140.8
"WEE","S2",0.4,1995,2054420,1162094.72,2946745.28,1987640,416289,1171713.56,2803566.44
"WEE","S2",0.4,1996,2109330,1192951.6,3025708.4,2037020,426074,1201914.96,2872125.04
"WEE","S2",0.4,1997,2123610,1198331.24,3048888.76,2046010,428049,1207033.96,2884986.04
"WEE","S2",0.4,1998,2102700,1186006.04,3019393.96,2022450,422377,1194591.08,2850308.92
"WEE","S2",0.4,1999,2064750,1168555.68,2960944.32,1984310,412168,1176460.72,2792159.28
"WEE","S2",0.4,2000,2008660,1142408.6,2874911.4,1930370,398324,1149654.96,2711085.04
"WEE","S2",0.4,2001,1942050,1110986.48,2773113.52,1867440,382551,1117640.04,2617239.96
"WEE","S2",0.4,2002,1865910,1073417.32,2658402.68,1796150,365587,1079599.48,2512700.52
"WEE","S2",0.4,2003,1775400,1024563.2,2526236.8,1710920,347094,1030615.76,2391224.24
"WEE","S2",0.4,2004,1666440,961861.16,2371018.84,1607890,326287,968367.48,2247412.52
"WEE","S2",0.4,2005,1559830,900827.04,2218832.96,1507420,305946,907765.84,2107074.16
"WEE","S2",0.4,2006,1463080,846799.16,2079360.84,1416770,287019,854212.76,1979327.24
"WEE","S2",0.4,2007,1380590,800690.68,1960489.32,1340010,271138,808579.52,1871440.48
"WEE","S2",0.4,2008,1320920,768531.24,1873308.76,1285280,259407,776842.28,1793717.72
"WEE","S2",0.4,2009,1281070,748510.56,1813629.44,1249500,251140,757265.6,1741734.4
"WEE","S2",0.4,2010,1250160,732741.56,1767578.44,1221560,244692,741963.68,1701156.32
"WEE","S2",0.4,2011,1222270,717979.64,1726560.36,1195460,238717,727574.68,1663345.32
"WEE","S2",0.4,2012,1212810,714942.56,1710677.44,1186300,235702,724324.08,1648275.92
"WEE","S2",0.4,2013,1222610,723605.76,1721614.24,1194900,236041,732259.64,1657540.36
"WEE","S2",0.4,2014,1235730,731761.08,1739698.92,1206270,237983,739823.32,1672716.68
"WEE","S2",0.4,2015,1234970,728725.52,1741214.48,1204820,238551,737260.04,1672379.96
"WEE","S2",0.4,2016,1211440,708280.56,1714599.44,1182060,236565,718392.6,1645727.4
"WEE","S2",0.4,2017,1176810,680630.12,1672989.88,1150070,233179,693039.16,1607100.84
"WEE","S2",0.4,2018,1134250,648575.72,1619924.28,1111920,228689,663689.56,1560150.44
"WEE","S2",0.4,2019,1077750,607297.08,1548202.92,1061000,222336,625221.44,1496778.56
"WEE","S2",0.4,2020,1024130,569680.48,1478579.52,1015000,216286,591079.44,1438920.56
"WEE","S2",0.4,2021,979431,539667.76,1419194.24,979053,211438,564634.52,1393471.48
"WEE","S2",0.4,2022,952072,521218.92,1382925.08,961497,209920,550053.8,1372940.2
"WEE","S2",0.4,2023,931979,506180.76,1357777.24,947226,209461,536682.44,1357769.56
"WEE","S2",0.6,1963,1923140,1072937.08,2773342.92,1897550,420361,1073642.44,2721457.56
"WEE","S2",0.6,1964,1935800,1084158.44,2787441.56,1909820,420987,1084685.48,2734954.52
"WEE","S2",0.6,1965,1949920,1095177.72,2804662.28,1922030,421436,1096015.44,2748044.56
"WEE","S2",0.6,1966,1947270,1087804.12,2806735.88,1916610,421879,1089727.16,2743492.84
"WEE","S2",0.6,1967,1944670,1074482.92,2814857.08,1909930,424340,1078223.6,2741636.4
"WEE","S2",0.6,1968,1942610,1057891.48,2827328.52,1903070,427831,1064521.24,2741618.76
"WEE","S2",0.6,1969,1939170,1041029.4,2837310.6,1894740,430780,1050411.2,2739068.8
"WEE","S2",0.6,1970,1934530,1026036.68,2843023.32,1885190,432473,1037542.92,2732837.08
"WEE","S2",0.6,1971,1921540,1007921.28,2835158.72,1868000,432013,1021254.52,2714745.48
"WEE","S2",0.6,1972,1879730,969212,2790248,1823390,428166,984184.64,2662595.36
"WEE","S2",0.6,1973,1823000,924498.76,2721501.24,1765580,420772,940866.88,2590293.12
"WEE","S2",0.6,1974,1749720,871638.04,2627801.96,1692860,410118,889028.72,2496691.28
"WEE","S2",0.6,1975,1673850,821465.6,2526234.4,1618570,397494,839481.76,2397658.24
"WEE","S2",0.6,1976,1616190,790877.12,2441502.88,1562780,384516,809128.64,2316431.36
"WEE","S2",0.6,1977,1571960,770759.04,2373160.96,1520060,372908,789160.32,2250959.68
"WEE","S2",0.6,1978,1553640,768677.64,2338602.36,1502610,364937,787333.48,2217886.52
"WEE","S2",0.6,1979,1591140,807206.64,2375073.36,1539760,364223,825882.92,2253637.08
"WEE","S2",0.6,1980,1672140,873485.08,2470794.92,1619510,371155,892046.2,2346973.8
"WEE","S2",0.6,1981,1783190,954748.96,2611631.04,1728180,385332,972929.28,2483430.72
"WEE","S2",0.6,1982,1885570,1020669.04,2750470.96,1826710,402136,1038523.44,2614896.56
"WEE","S2",0.6,1983,1989280,1090371.08,2888188.92,1926540,417958,1107342.32,2745737.68
"WEE","S2",0.6,1984,2067300,1143857.76,2990742.24,2001670,429638,1159579.52,2843760.48
"WEE","S2",0.6,1985,2102990,1168724.64,3037255.36,2035630,434878,1183269.12,2887990.88
"WEE","S2",0.6,1986,2101830,1171555.2,3032104.8,2034490,433336,1185151.44,2883828.56
"WEE","S2",0.6,1987,2074180,1160373.12,2987986.88,2009020,426462,1173154.48,2844885.52
"WEE","S2",0.6,1988,2032560,1142018.32,2923101.68,1970570,416479,1154271.16,2786868.84
"WEE","S2",0.6,1989,1980930,1116854.2,2845005.8,1922740,404973,1128992.92,2716487.08
"WEE","S2",0.6,1990,1949740,1105718.92,2793761.08,1894910,396678,1117421.12,2672398.88
"WEE","S2",0.6,1991,1935470,1101858.48,2769081.52,1882830,392647,1113241.88,2652418.12
"WEE","S2",0.6,1992,1935950,1104476.84,2767423.16,1884170,392034,1115783.36,2652556.64
"WEE","S2",0.6,1993,1953840,1112247.36,2795432.64,1899260,395898,1123299.92,2675220.08
"WEE","S2",0.6,1994,1989210,1128528.92,2849891.08,1929810,403230,1139479.2,2720140.8
"WEE","S2",0.6,1995,2054420,1162094.72,2946745.28,1987640,416289,1171713.56,2803566.44
"WEE","S2",0.6,1996,2109330,1192951.6,3025708.4,2037020,426074,1201914.96,2872125.04
"WEE","S2",0.6,1997,2123610,1198331.24,3048888.76,2046010,428049,1207033.96,2884986.04
"WEE","S2",0.6,1998,2102700,1186006.04,3019393.96,2022450,422377,1194591.08,2850308.92
"WEE","S2",0.6,1999,2064750,1168555.68,2960944.32,1984310,412168,1176460.72,2792159.28
"WEE","S2",0.6,2000,2008660,1142408.6,2874911.4,1930370,398324,1149654.96,2711085.04
"WEE","S2",0.6,2001,1942050,1110986.48,2773113.52,1867440,382551,1117640.04,2617239.96
"WEE","S2",0.6,2002,1865910,1073417.32,2658402.68,1796150,365587,1079599.48,2512700.52
"WEE","S2",0.6,2003,1775400,1024563.2,2526236.8,1710920,347094,1030615.76,2391224.24
"WEE","S2",0.6,2004,1666440,961861.16,2371018.84,1607890,326287,968367.48,2247412.52
"WEE","S2",0.6,2005,1559830,900827.04,2218832.96,1507420,305946,907765.84,2107074.16
"WEE","S2",0.6,2006,1463080,846799.16,2079360.84,1416770,287019,854212.76,1979327.24
"WEE","S2",0.6,2007,1380590,800690.68,1960489.32,1340010,271138,808579.52,1871440.48
"WEE","S2",0.6,2008,1320920,768531.24,1873308.76,1285280,259407,776842.28,1793717.72
"WEE","S2",0.6,2009,1281070,748510.56,1813629.44,1249500,251140,757265.6,1741734.4
"WEE","S2",0.6,2010,1250160,732741.56,1767578.44,1221560,244692,741963.68,1701156.32
"WEE","S2",0.6,2011,1222270,717979.64,1726560.36,1195460,238717,727574.68,1663345.32
"WEE","S2",0.6,2012,1212810,714942.56,1710677.44,1186300,235702,724324.08,1648275.92
"WEE","S2",0.6,2013,1222610,723605.76,1721614.24,1194900,236041,732259.64,1657540.36
"WEE","S2",0.6,2014,1235730,731761.08,1739698.92,1206270,237983,739823.32,1672716.68
"WEE","S2",0.6,2015,1234970,728725.52,1741214.48,1204820,238551,737260.04,1672379.96
"WEE","S2",0.6,2016,1211440,708280.56,1714599.44,1182060,236565,718392.6,1645727.4
"WEE","S2",0.6,2017,1176810,680630.12,1672989.88,1150070,233179,693039.16,1607100.84
"WEE","S2",0.6,2018,1134250,648575.72,1619924.28,1111920,228689,663689.56,1560150.44
"WEE","S2",0.6,2019,1077750,607297.08,1548202.92,1061000,222336,625221.44,1496778.56
"WEE","S2",0.6,2020,1024130,569680.48,1478579.52,1015000,216286,591079.44,1438920.56
"WEE","S2",0.6,2021,979431,539667.76,1419194.24,979053,211438,564634.52,1393471.48
"WEE","S2",0.6,2022,952072,521218.92,1382925.08,961497,209920,550053.8,1372940.2
"WEE","S2",0.6,2023,931979,506180.76,1357777.24,947226,209461,536682.44,1357769.56
"WEE","S2",0.8,1963,1923140,1072937.08,2773342.92,1897550,420361,1073642.44,2721457.56
"WEE","S2",0.8,1964,1935800,1084158.44,2787441.56,1909820,420987,1084685.48,2734954.52
"WEE","S2",0.8,1965,1949920,1095177.72,2804662.28,1922030,421436,1096015.44,2748044.56
"WEE","S2",0.8,1966,1947270,1087804.12,2806735.88,1916610,421879,1089727.16,2743492.84
"WEE","S2",0.8,1967,1944670,1074482.92,2814857.08,1909930,424340,1078223.6,2741636.4
"WEE","S2",0.8,1968,1942610,1057891.48,2827328.52,1903070,427831,1064521.24,2741618.76
"WEE","S2",0.8,1969,1939170,1041029.4,2837310.6,1894740,430780,1050411.2,2739068.8
"WEE","S2",0.8,1970,1934530,1026036.68,2843023.32,1885190,432473,1037542.92,2732837.08
"WEE","S2",0.8,1971,1921540,1007921.28,2835158.72,1868000,432013,1021254.52,2714745.48
"WEE","S2",0.8,1972,1879730,969212,2790248,1823390,428166,984184.64,2662595.36
"WEE","S2",0.8,1973,1823000,924498.76,2721501.24,1765580,420772,940866.88,2590293.12
"WEE","S2",0.8,1974,1749720,871638.04,2627801.96,1692860,410118,889028.72,2496691.28
"WEE","S2",0.8,1975,1673850,821465.6,2526234.4,1618570,397494,839481.76,2397658.24
"WEE","S2",0.8,1976,1616190,790877.12,2441502.88,1562780,384516,809128.64,2316431.36
"WEE","S2",0.8,1977,1571960,770759.04,2373160.96,1520060,372908,789160.32,2250959.68
"WEE","S2",0.8,1978,1553640,768677.64,2338602.36,1502610,364937,787333.48,2217886.52
"WEE","S2",0.8,1979,1591140,807206.64,2375073.36,1539760,364223,825882.92,2253637.08
"WEE","S2",0.8,1980,1672140,873485.08,2470794.92,1619510,371155,892046.2,2346973.8
"WEE","S2",0.8,1981,1783190,954748.96,2611631.04,1728180,385332,972929.28,2483430.72
"WEE","S2",0.8,1982,1885570,1020669.04,2750470.96,1826710,402136,1038523.44,2614896.56
"WEE","S2",0.8,1983,1989280,1090371.08,2888188.92,1926540,417958,1107342.32,2745737.68
"WEE","S2",0.8,1984,2067300,1143857.76,2990742.24,2001670,429638,1159579.52,2843760.48
"WEE","S2",0.8,1985,2102990,1168724.64,3037255.36,2035630,434878,1183269.12,2887990.88
"WEE","S2",0.8,1986,2101830,1171555.2,3032104.8,2034490,433336,1185151.44,2883828.56
"WEE","S2",0.8,1987,2074180,1160373.12,2987986.88,2009020,426462,1173154.48,2844885.52
"WEE","S2",0.8,1988,2032560,1142018.32,2923101.68,1970570,416479,1154271.16,2786868.84
"WEE","S2",0.8,1989,1980930,1116854.2,2845005.8,1922740,404973,1128992.92,2716487.08
"WEE","S2",0.8,1990,1949740,1105718.92,2793761.08,1894910,396678,1117421.12,2672398.88
"WEE","S2",0.8,1991,1935470,1101858.48,2769081.52,1882830,392647,1113241.88,2652418.12
"WEE","S2",0.8,1992,1935950,1104476.84,2767423.16,1884170,392034,1115783.36,2652556.64
"WEE","S2",0.8,1993,1953840,1112247.36,2795432.64,1899260,395898,1123299.92,2675220.08
"WEE","S2",0.8,1994,1989210,1128528.92,2849891.08,1929810,403230,1139479.2,2720140.8
"WEE","S2",0.8,1995,2054420,1162094.72,2946745.28,1987640,416289,1171713.56,2803566.44
"WEE","S2",0.8,1996,2109330,1192951.6,3025708.4,2037020,426074,1201914.96,2872125.04
"WEE","S2",0.8,1997,2123610,1198331.24,3048888.76,2046010,428049,1207033.96,2884986.04
"WEE","S2",0.8,1998,2102700,1186006.04,3019393.96,2022450,422377,1194591.08,2850308.92
"WEE","S2",0.8,1999,2064750,1168555.68,2960944.32,1984310,412168,1176460.72,2792159.28
"WEE","S2",0.8,2000,2008660,1142408.6,2874911.4,1930370,398324,1149654.96,2711085.04
"WEE","S2",0.8,2001,1942050,1110986.48,2773113.52,1867440,382551,1117640.04,2617239.96
"WEE","S2",0.8,2002,1865910,1073417.32,2658402.68,1796150,365587,1079599.48,2512700.52
"WEE","S2",0.8,2003,1775400,1024563.2,2526236.8,1710920,347094,1030615.76,2391224.24
"WEE","S2",0.8,2004,1666440,961861.16,2371018.84,1607890,326287,968367.48,2247412.52
"WEE","S2",0.8,2005,1559830,900827.04,2218832.96,1507420,305946,907765.84,2107074.16
"WEE","S2",0.8,2006,1463080,846799.16,2079360.84,1416770,287019,854212.76,1979327.24
"WEE","S2",0.8,2007,1380590,800690.68,1960489.32,1340010,271138,808579.52,1871440.48
"WEE","S2",0.8,2008,1320920,768531.24,1873308.76,1285280,259407,776842.28,1793717.72
"WEE","S2",0.8,2009,1281070,748510.56,1813629.44,1249500,251140,757265.6,1741734.4
"WEE","S2",0.8,2010,1250160,732741.56,1767578.44,1221560,244692,741963.68,1701156.32
"WEE","S2",0.8,2011,1222270,717979.64,1726560.36,1195460,238717,727574.68,1663345.32
"WEE","S2",0.8,2012,1212810,714942.56,1710677.44,1186300,235702,724324.08,1648275.92
"WEE","S2",0.8,2013,1222610,723605.76,1721614.24,1194900,236041,732259.64,1657540.36
"WEE","S2",0.8,2014,1235730,731761.08,1739698.92,1206270,237983,739823.32,1672716.68
"WEE","S2",0.8,2015,1234970,728725.52,1741214.48,1204820,238551,737260.04,1672379.96
"WEE","S2",0.8,2016,1211440,708280.56,1714599.44,1182060,236565,718392.6,1645727.4
"WEE","S2",0.8,2017,1176810,680630.12,1672989.88,1150070,233179,693039.16,1607100.84
"WEE","S2",0.8,2018,1134250,648575.72,1619924.28,1111920,228689,663689.56,1560150.44
"WEE","S2",0.8,2019,1077750,607297.08,1548202.92,1061000,222336,625221.44,1496778.56
"WEE","S2",0.8,2020,1024130,569680.48,1478579.52,1015000,216286,591079.44,1438920.56
"WEE","S2",0.8,2021,979431,539667.76,1419194.24,979053,211438,564634.52,1393471.48
"WEE","S2",0.8,2022,952072,521218.92,1382925.08,961497,209920,550053.8,1372940.2
"WEE","S2",0.8,2023,931979,506180.76,1357777.24,947226,209461,536682.44,1357769.56
"WEE","S2",1,1963,1923140,1072937.08,2773342.92,1897550,420361,1073642.44,2721457.56
"WEE","S2",1,1964,1935800,1084158.44,2787441.56,1909820,420987,1084685.48,2734954.52
"WEE","S2",1,1965,1949920,1095177.72,2804662.28,1922030,421436,1096015.44,2748044.56
"WEE","S2",1,1966,1947270,1087804.12,2806735.88,1916610,421879,1089727.16,2743492.84
"WEE","S2",1,1967,1944670,1074482.92,2814857.08,1909930,424340,1078223.6,2741636.4
"WEE","S2",1,1968,1942610,1057891.48,2827328.52,1903070,427831,1064521.24,2741618.76
"WEE","S2",1,1969,1939170,1041029.4,2837310.6,1894740,430780,1050411.2,2739068.8
"WEE","S2",1,1970,1934530,1026036.68,2843023.32,1885190,432473,1037542.92,2732837.08
"WEE","S2",1,1971,1921540,1007921.28,2835158.72,1868000,432013,1021254.52,2714745.48
"WEE","S2",1,1972,1879730,969212,2790248,1823390,428166,984184.64,2662595.36
"WEE","S2",1,1973,1823000,924498.76,2721501.24,1765580,420772,940866.88,2590293.12
"WEE","S2",1,1974,1749720,871638.04,2627801.96,1692860,410118,889028.72,2496691.28
"WEE","S2",1,1975,1673850,821465.6,2526234.4,1618570,397494,839481.76,2397658.24
"WEE","S2",1,1976,1616190,790877.12,2441502.88,1562780,384516,809128.64,2316431.36
"WEE","S2",1,1977,1571960,770759.04,2373160.96,1520060,372908,789160.32,2250959.68
"WEE","S2",1,1978,1553640,768677.64,2338602.36,1502610,364937,787333.48,2217886.52
"WEE","S2",1,1979,1591140,807206.64,2375073.36,1539760,364223,825882.92,2253637.08
"WEE","S2",1,1980,1672140,873485.08,2470794.92,1619510,371155,892046.2,2346973.8
"WEE","S2",1,1981,1783190,954748.96,2611631.04,1728180,385332,972929.28,2483430.72
"WEE","S2",1,1982,1885570,1020669.04,2750470.96,1826710,402136,1038523.44,2614896.56
"WEE","S2",1,1983,1989280,1090371.08,2888188.92,1926540,417958,1107342.32,2745737.68
"WEE","S2",1,1984,2067300,1143857.76,2990742.24,2001670,429638,1159579.52,2843760.48
"WEE","S2",1,1985,2102990,1168724.64,3037255.36,2035630,434878,1183269.12,2887990.88
"WEE","S2",1,1986,2101830,1171555.2,3032104.8,2034490,433336,1185151.44,2883828.56
"WEE","S2",1,1987,2074180,1160373.12,2987986.88,2009020,426462,1173154.48,2844885.52
"WEE","S2",1,1988,2032560,1142018.32,2923101.68,1970570,416479,1154271.16,2786868.84
"WEE","S2",1,1989,1980930,1116854.2,2845005.8,1922740,404973,1128992.92,2716487.08
"WEE","S2",1,1990,1949740,1105718.92,2793761.08,1894910,396678,1117421.12,2672398.88
"WEE","S2",1,1991,1935470,1101858.48,2769081.52,1882830,392647,1113241.88,2652418.12
"WEE","S2",1,1992,1935950,1104476.84,2767423.16,1884170,392034,1115783.36,2652556.64
"WEE","S2",1,1993,1953840,1112247.36,2795432.64,1899260,395898,1123299.92,2675220.08
"WEE","S2",1,1994,1989210,1128528.92,2849891.08,1929810,403230,1139479.2,2720140.8
"WEE","S2",1,1995,2054420,1162094.72,2946745.28,1987640,416289,1171713.56,2803566.44
"WEE","S2",1,1996,2109330,1192951.6,3025708.4,2037020,426074,1201914.96,2872125.04
"WEE","S2",1,1997,2123610,1198331.24,3048888.76,2046010,428049,1207033.96,2884986.04
"WEE","S2",1,1998,2102700,1186006.04,3019393.96,2022450,422377,1194591.08,2850308.92
"WEE","S2",1,1999,2064750,1168555.68,2960944.32,1984310,412168,1176460.72,2792159.28
"WEE","S2",1,2000,2008660,1142408.6,2874911.4,1930370,398324,1149654.96,2711085.04
"WEE","S2",1,2001,1942050,1110986.48,2773113.52,1867440,382551,1117640.04,2617239.96
"WEE","S2",1,2002,1865910,1073417.32,2658402.68,1796150,365587,1079599.48,2512700.52
"WEE","S2",1,2003,1775400,1024563.2,2526236.8,1710920,347094,1030615.76,2391224.24
"WEE","S2",1,2004,1666440,961861.16,2371018.84,1607890,326287,968367.48,2247412.52
"WEE","S2",1,2005,1559830,900827.04,2218832.96,1507420,305946,907765.84,2107074.16
"WEE","S2",1,2006,1463080,846799.16,2079360.84,1416770,287019,854212.76,1979327.24
"WEE","S2",1,2007,1380590,800690.68,1960489.32,1340010,271138,808579.52,1871440.48
