"Dataset","Scenario","q","Year","F","F_95_lo","F_95_hi","F_base","F_base_StdDev","F_base_95_lo","F_base_95_hi"
"FULL","S2",1,2021,0.0254716705087244,0.0150628842656783,0.0358804567517705,0.0316531642203999,0.00668851760464677,0.0185436697152922,0.0447626587255076
"FULL","S2",1,2022,0.0246626498302888,0.0143471852933609,0.0349781143672167,0.0311174232202576,0.0067603995788883,0.0178670400456365,0.0443678063948787
"FULL","S2",1,2023,0.0218506009500975,0.0124809085270538,0.0312202933731412,0.0279139341742449,0.00624008165241424,0.015683374135513,0.0401444942129768
"WEE","S1",0.2,1961,0,NA,NA,0,NA,NA,NA
"WEE","S1",0.2,1962,0.0137477898748568,NA,NA,0.013784549048816,NA,NA,NA
"WEE","S1",0.2,1963,0,NA,NA,0,NA,NA,NA
"WEE","S1",0.2,1964,0,NA,NA,0,NA,NA,NA
"WEE","S1",0.2,1965,0.0178210780399122,0.0108296236038947,0.0248125324759297,0.0178723232152409,0.00345786707062647,0.011094903756813,0.0246497426736688
"WEE","S1",0.2,1966,0.0175549614692854,0.0106605437797138,0.024449379158857,0.0176156620706556,0.00340724986941471,0.0109374523266028,0.0242938718147084
"WEE","S1",0.2,1967,0.0133415949334337,0.00802712899836378,0.0186560608685036,0.0134282096733893,0.00261382585199644,0.00830511100347628,0.0185513083433023
"WEE","S1",0.2,1968,0.0107365676017916,0.00631655830433849,0.0151565768992447,0.0108503067447284,0.00215403253391936,0.00662840297824645,0.0150722105112103
"WEE","S1",0.2,1969,0.0085174683143268,0.00483493368713278,0.0122000029415208,0.00863183436702435,0.00179541654144358,0.00511281794579493,0.0121508507882538
"WEE","S1",0.2,1970,0.00756116886637013,0.00424112341714401,0.0108812143155962,0.00768248007644511,0.00162356355687267,0.00450029550497468,0.0108646646479155
"WEE","S1",0.2,1971,0.0270452795120438,0.0149089541197892,0.0391816049042984,0.0275584986359022,0.0059382470356563,0.0159195344460159,0.0391974628257886
"WEE","S1",0.2,1972,0.030308617987712,0.0164528183249773,0.0441644176504467,0.0309609722800714,0.00679497611397988,0.0176428190966708,0.044279125463472
"WEE","S1",0.2,1973,0.040798554018298,0.0218872994807739,0.0597098085558221,0.0417219323773009,0.00929531788719428,0.0235031093184001,0.0599407554362017
"WEE","S1",0.2,1974,0.0434561237046651,0.0230820527959924,0.0638301946133378,0.0444085461440451,0.0100311572238673,0.0247474779852652,0.064069614302825
"WEE","S1",0.2,1975,0.026987390589177,0.0142395455735486,0.0397352356048054,0.0275226616273924,0.0062767466004065,0.0152202382905957,0.0398250849641891
"WEE","S1",0.2,1976,0.0270841064386458,0.0142206928112527,0.0399475200660389,0.027564411124758,0.00632840775287645,0.0151607319291202,0.0399680903203958
"WEE","S1",0.2,1977,0.0284587735288121,0.0148250743658786,0.0420924726917456,0.0289439667704854,0.00670127535787539,0.0158094670690496,0.0420784664719212
"WEE","S1",0.2,1978,0.0217228510451679,0.0112657785959842,0.0321799234943516,0.0221037544031832,0.00514073085401396,0.0120279219293158,0.0321795868770506
"WEE","S1",0.2,1979,0.0211613319590411,0.0110063669063154,0.0313162970117668,0.0215811753486989,0.00500224379728234,0.0117767775060255,0.0313855731913723
"WEE","S1",0.2,1980,0.0273426150638819,0.0141834700122617,0.0405017601155021,0.0280318617814115,0.00649338775100787,0.0153048217894361,0.0407589017733869
"WEE","S1",0.2,1981,0.0373962761695699,0.0194759273077263,0.0553166250314135,0.0386882869170077,0.00889737090598815,0.0212494399412709,0.0561271338927445
"WEE","S1",0.2,1982,0.0217840107276212,0.0116167291873727,0.0319512922678697,0.0227096142254105,0.00510170592943482,0.0127102706037183,0.0327089578471027
"WEE","S1",0.2,1983,0.0216663727091112,0.0122265661052864,0.031106179312936,0.0226764492162027,0.00480699083073201,0.013254747187968,0.0320981512444374
"WEE","S1",0.2,1984,0.025105501237149,0.0144001118306485,0.0358108906436495,0.0261912940243509,0.00545013507440257,0.0155090292785219,0.0368735587701799
"WEE","S1",0.2,1985,0.0236004172227192,0.0136686079148742,0.0335322265305642,0.0246247373214143,0.00507115515776582,0.0146852732121933,0.0345642014306353
"WEE","S1",0.2,1986,0.0249644820620329,0.0146745217250122,0.0352544423990536,0.0259921348804036,0.00526853951952933,0.0156657974221261,0.0363184723386811
"WEE","S1",0.2,1987,0.0221813017726943,0.0131431523009977,0.0312194512443909,0.0230489391495962,0.00463299528780661,0.0139682683854952,0.0321296099136972
"WEE","S1",0.2,1988,0.0242459324272688,0.014357390768821,0.0341344740857166,0.0251331750891519,0.00505476281898235,0.0152258399639465,0.0350405102143573
"WEE","S1",0.2,1989,0.0234494455557175,0.0139188257870515,0.0329800653243835,0.0242470295905803,0.0048686394562619,0.014704496256307,0.0337895629248536
"WEE","S1",0.2,1990,0.0264484229693038,0.0157377282595854,0.0371591176790222,0.0273142336662853,0.00547544107141779,0.0165823691663064,0.0380460981662642
"WEE","S1",0.2,1991,0.023406264580979,0.0138815961928666,0.0329309329690914,0.0241914550023664,0.0048617533917468,0.0146624183545427,0.0337204916501901
"WEE","S1",0.2,1992,0.0250634387047692,0.014825387938708,0.0353014894708304,0.0259931777325436,0.00524028353632496,0.0157222220013467,0.0362641334637405
"WEE","S1",0.2,1993,0.0254400692798088,0.0149787392816721,0.0359013992779455,0.0265242230592987,0.0053774603400536,0.0159844007927936,0.0370640453258038
"WEE","S1",0.2,1994,0.0255775023324316,0.0150097586792224,0.0361452459856408,0.026772242413586,0.0054614941520817,0.0160677138755059,0.0374767709516661
"WEE","S1",0.2,1995,0.0226941534471573,0.0132516310672371,0.0321366758270775,0.0239096873096576,0.00490879393439337,0.0142884511982466,0.0335309234210686
"WEE","S1",0.2,1996,0.0221901026632666,0.012816102545089,0.0315641027814442,0.0235986639542615,0.00488012369626103,0.0140336215095899,0.0331637063989331
"WEE","S1",0.2,1997,0.0206205280421981,0.011639907862374,0.0296011482220222,0.0220247775544835,0.00469001344539111,0.0128323512015169,0.0312172039074501
"WEE","S1",0.2,1998,0.0205252074224588,0.0118286441837327,0.0292217706611849,0.0219730234313266,0.00458376517125275,0.0129888436956712,0.030957203166982
"WEE","S1",0.2,1999,0.0211215784256132,0.0123494066672162,0.0298937501840102,0.022612820724547,0.00463129994100672,0.0135354728401738,0.0316901686089202
"WEE","S1",0.2,2000,0.0214818708181586,0.0126602095103055,0.0303035321260117,0.0229495631494334,0.00464563807952423,0.0138441125135659,0.0320550137853009
"WEE","S1",0.2,2001,0.0240233242258231,0.0143490729703367,0.0336975754813095,0.0256104746674028,0.0050911596441437,0.0156318017648811,0.0355891475699245
"WEE","S1",0.2,2002,0.0267925402315908,0.0161482897634613,0.0374367906997203,0.0285109682658181,0.00559531448922683,0.0175441518669335,0.0394777846647027
"WEE","S1",0.2,2003,0.0291608332235395,0.0175987789038298,0.0407228875432492,0.0310081120779889,0.00606839719365247,0.0191140535784301,0.0429021705775477
"WEE","S1",0.2,2004,0.0300585667423042,0.0181848230320482,0.0419323104525602,0.0319494287607709,0.00623882984738516,0.019721322259896,0.0441775352616458
"WEE","S1",0.2,2005,0.0279574647423791,0.0169727623127764,0.0389421671719818,0.0296969611600835,0.00578287839099646,0.0183625195137304,0.0410314028064366
"WEE","S1",0.2,2006,0.0343773558857325,0.0208156672506213,0.0479390445208437,0.0364788573002881,0.00713385620266332,0.022496499143068,0.0504612154575082
"WEE","S1",0.2,2007,0.0382631024249316,0.023059571182612,0.0534666336672512,0.0405729969882257,0.00799964818166156,0.024893686552169,0.0562523074242824
"WEE","S1",0.2,2008,0.0370190215626802,0.0222226821657044,0.051815360959656,0.0392626057037414,0.00779735457010559,0.0239797907463344,0.0545454206611484
"WEE","S1",0.2,2009,0.0348755012033259,0.0208918964596257,0.0488591059470261,0.0370840279557498,0.00739091025691647,0.0225978438521935,0.0515702120593061
"WEE","S1",0.2,2010,0.0328643253528118,0.0197081239608489,0.0460205267447747,0.0349295750618021,0.00694784774703896,0.0213117934776057,0.0485473566459985
"WEE","S1",0.2,2011,0.0362211094882956,0.0217652773590797,0.0506769416175115,0.0385048935687228,0.00764363884407647,0.0235233614343329,0.0534864257031127
"WEE","S1",0.2,2012,0.0360922375267746,0.021702002315931,0.0504824727376182,0.0382981179688215,0.00760130066369509,0.0233995686679791,0.0531966672696639
"WEE","S1",0.2,2013,0.037745416631474,0.022665693745174,0.052825139517774,0.0401183808890653,0.00797252639537873,0.024492229154123,0.0557445326240076
"WEE","S1",0.2,2014,0.0372057659839235,0.0222877367379272,0.0521237952299198,0.0400069913954125,0.0079659642049406,0.0243937015537289,0.0556202812370961
"WEE","S1",0.2,2015,0.03866231701472,0.0230670246227253,0.0542576094067146,0.0416889941064406,0.00832554814070387,0.025370919750661,0.0580070684622202
"WEE","S1",0.2,2016,0.0365181136434096,0.0217366838859114,0.0512995434009078,0.0393611314280243,0.00787694870640718,0.0239223119634662,0.0547999508925824
"WEE","S1",0.2,2017,0.0337361562659707,0.0201781403903499,0.0472941721415915,0.036301330511512,0.0072190160039616,0.0221520591437473,0.0504506018792767
"WEE","S1",0.2,2018,0.0337779548972939,0.020095514250498,0.0474603955440898,0.0364239563948465,0.00729753656350315,0.0221207847303803,0.0507271280593127
"WEE","S1",0.2,2019,0.031481172359933,0.0185460621523414,0.0444162825675246,0.0338834409705202,0.00688360049741529,0.0203915839955862,0.0473752979454542
"WEE","S1",0.2,2020,0.0263082068681319,0.015358585408633,0.0372578283276308,0.0281924260826179,0.00581176245113366,0.0168013716783959,0.0395834804868399
"WEE","S1",0.2,2021,0.0295617586083297,0.0169687962641541,0.0421547209525053,0.0316531642203999,0.00668851760464677,0.0185436697152922,0.0447626587255076
"WEE","S1",0.2,2022,0.0291410746046678,0.0163798102890466,0.041902338920289,0.0311174232202576,0.0067603995788883,0.0178670400456365,0.0443678063948787
"WEE","S1",0.2,2023,0.0266642234074766,0.0146486007225913,0.0386798460923619,0.0279139341742449,0.00624008165241424,0.015683374135513,0.0401444942129768
"WEE","S1",0.4,1961,0,NA,NA,0,NA,NA,NA
"WEE","S1",0.4,1962,0.0138626889321399,NA,NA,0.013784549048816,NA,NA,NA
"WEE","S1",0.4,1963,0,NA,NA,0,NA,NA,NA
"WEE","S1",0.4,1964,0,NA,NA,0,NA,NA,NA
"WEE","S1",0.4,1965,0.0179684253939428,0.0107342019215741,0.0252026488663115,0.0178723232152409,0.00345786707062647,0.011094903756813,0.0246497426736688
"WEE","S1",0.4,1966,0.0176996972157503,0.0105634990247141,0.0248358954067865,0.0176156620706556,0.00340724986941471,0.0109374523266028,0.0242938718147084
"WEE","S1",0.4,1967,0.0134456381519718,0.00793733476580485,0.0189539415381387,0.0134282096733893,0.00261382585199644,0.00830511100347628,0.0185513083433023
"WEE","S1",0.4,1968,0.0108140752865544,0.00622761969331671,0.0154005308797921,0.0108503067447284,0.00215403253391936,0.00662840297824645,0.0150722105112103
"WEE","S1",0.4,1969,0.00857651229510047,0.00475646164676382,0.0123965629434371,0.00863183436702435,0.00179541654144358,0.00511281794579493,0.0121508507882538
"WEE","S1",0.4,1970,0.00761214895912616,0.00417314487702117,0.0110511530412311,0.00768248007644511,0.00162356355687267,0.00450029550497468,0.0108646646479155
"WEE","S1",0.4,1971,0.0272251896023634,0.0146580290311138,0.039792350173613,0.0275584986359022,0.0059382470356563,0.0159195344460159,0.0391974628257886
"WEE","S1",0.4,1972,0.0305113347457475,0.0161626737164944,0.0448599957750006,0.0309609722800714,0.00679497611397988,0.0176428190966708,0.044279125463472
"WEE","S1",0.4,1973,0.0410837868594344,0.0215092852403255,0.0606582884785433,0.0417219323773009,0.00929531788719428,0.0235031093184001,0.0599407554362017
"WEE","S1",0.4,1974,0.0437861030189425,0.022703759922615,0.0648684461152701,0.0444085461440451,0.0100311572238673,0.0247474779852652,0.064069614302825
"WEE","S1",0.4,1975,0.0272134746959272,0.014028642423266,0.0403983069685884,0.0275226616273924,0.0062767466004065,0.0152202382905957,0.0398250849641891
"WEE","S1",0.4,1976,0.0273327663138929,0.0140311937575855,0.0406343388702003,0.027564411124758,0.00632840775287645,0.0151607319291202,0.0399680903203958
"WEE","S1",0.4,1977,0.0287387019593703,0.0146386657872376,0.042838738131503,0.0289439667704854,0.00670127535787539,0.0158094670690496,0.0420784664719212
"WEE","S1",0.4,1978,0.021946136667806,0.0111285818035965,0.0327636915320155,0.0221037544031832,0.00514073085401396,0.0120279219293158,0.0321795868770506
"WEE","S1",0.4,1979,0.0213794514632244,0.0108687697635254,0.0318901331629234,0.0215811753486989,0.00500224379728234,0.0117767775060255,0.0313855731913723
"WEE","S1",0.4,1980,0.0276122582411393,0.0139816232401063,0.0412428932421723,0.0280318617814115,0.00649338775100787,0.0153048217894361,0.0407589017733869
