"Dataset","Scenario","q","Year","SSB","SSB_95_lo","SSB_95_hi","SSB_base","StdDev_base","SSB_base_95_lo","SSB_base_95_hi"
"FULL","S1",0.2,1963,2069410,1184036.84,2954783.16,1897550,420361,1073642.44,2721457.56
"FULL","S1",0.2,1964,2081840,1195312.4,2968367.6,1909820,420987,1084685.48,2734954.52
"FULL","S1",0.2,1965,2094250,1206818.84,2981681.16,1922030,421436,1096015.44,2748044.56
"FULL","S1",0.2,1966,2089170,1200635.36,2977704.64,1916610,421879,1089727.16,2743492.84
"FULL","S1",0.2,1967,2083370,1189770.72,2976969.28,1909930,424340,1078223.6,2741636.4
"FULL","S1",0.2,1968,2078600,1176406.12,2980793.88,1903070,427831,1064521.24,2741618.76
"FULL","S1",0.2,1969,2072770,1162177.52,2983362.48,1894740,430780,1050411.2,2739068.8
"FULL","S1",0.2,1970,2065640,1148818.64,2982461.36,1885190,432473,1037542.92,2732837.08
"FULL","S1",0.2,1971,2051340,1131941.24,2970738.76,1868000,432013,1021254.52,2714745.48
"FULL","S1",0.2,1972,2009350,1093785,2924915,1823390,428166,984184.64,2662595.36
"FULL","S1",0.2,1973,1953850,1049025.8,2858674.2,1765580,420772,940866.88,2590293.12
"FULL","S1",0.2,1974,1882410,995200.32,2769619.68,1692860,410118,889028.72,2496691.28
"FULL","S1",0.2,1975,1808150,943188.28,2673111.72,1618570,397494,839481.76,2397658.24
"FULL","S1",0.2,1976,1751420,910182.12,2592657.88,1562780,384516,809128.64,2316431.36
"FULL","S1",0.2,1977,1706720,887322.4,2526117.6,1520060,372908,789160.32,2250959.68
"FULL","S1",0.2,1978,1686620,882816.16,2490423.84,1502610,364937,787333.48,2217886.52
"FULL","S1",0.2,1979,1720100,919436.08,2520763.92,1539760,364223,825882.92,2253637.08
"FULL","S1",0.2,1980,1795930,984650.72,2607209.28,1619510,371155,892046.2,2346973.8
"FULL","S1",0.2,1981,1901320,1065381.96,2737258.04,1728180,385332,972929.28,2483430.72
"FULL","S1",0.2,1982,1999290,1131135.44,2867444.56,1826710,402136,1038523.44,2614896.56
"FULL","S1",0.2,1983,2098820,1199964,2997676,1926540,417958,1107342.32,2745737.68
"FULL","S1",0.2,1984,2173120,1251861.2,3094378.8,2001670,429638,1159579.52,2843760.48
"FULL","S1",0.2,1985,2205870,1274603.44,3137136.56,2035630,434878,1183269.12,2887990.88
"FULL","S1",0.2,1986,2202580,1275072.72,3130087.28,2034490,433336,1185151.44,2883828.56
"FULL","S1",0.2,1987,2173190,1261200.04,3085179.96,2009020,426462,1173154.48,2844885.52
"FULL","S1",0.2,1988,2130390,1240261.88,3020518.12,1970570,416479,1154271.16,2786868.84
"FULL","S1",0.2,1989,2078440,1212886.36,2943993.64,1922740,404973,1128992.92,2716487.08
"FULL","S1",0.2,1990,2045810,1199215.44,2892404.56,1894910,396678,1117421.12,2672398.88
"FULL","S1",0.2,1991,2030150,1193441.68,2866858.32,1882830,392647,1113241.88,2652418.12
"FULL","S1",0.2,1992,2030060,1195194.08,2864925.92,1884170,392034,1115783.36,2652556.64
"FULL","S1",0.2,1993,2045410,1202417.92,2888402.08,1899260,395898,1123299.92,2675220.08
"FULL","S1",0.2,1994,2077540,1218748.36,2936331.64,1929810,403230,1139479.2,2720140.8
"FULL","S1",0.2,1995,2134000,1250673.08,3017326.92,1987640,416289,1171713.56,2803566.44
"FULL","S1",0.2,1996,2182780,1279992.24,3085567.76,2037020,426074,1201914.96,2872125.04
"FULL","S1",0.2,1997,2192000,1283896.72,3100103.28,2046010,428049,1207033.96,2884986.04
"FULL","S1",0.2,1998,2167310,1269771.12,3064848.88,2022450,422377,1194591.08,2850308.92
"FULL","S1",0.2,1999,2125520,1249635.2,3001404.8,1984310,412168,1176460.72,2792159.28
"FULL","S1",0.2,2000,2066450,1220796.24,2912103.76,1930370,398324,1149654.96,2711085.04
"FULL","S1",0.2,2001,1997510,1186793.24,2808226.76,1867440,382551,1117640.04,2617239.96
"FULL","S1",0.2,2002,1919630,1146611.88,2692648.12,1796150,365587,1079599.48,2512700.52
"FULL","S1",0.2,2003,1828210,1095513,2560907,1710920,347094,1030615.76,2391224.24
"FULL","S1",0.2,2004,1719980,1031263.44,2408696.56,1607890,326287,968367.48,2247412.52
"FULL","S1",0.2,2005,1614250,968486.84,2260013.16,1507420,305946,907765.84,2107074.16
"FULL","S1",0.2,2006,1518750,912819.92,2124680.08,1416770,287019,854212.76,1979327.24
"FULL","S1",0.2,2007,1437250,865084.84,2009415.16,1340010,271138,808579.52,1871440.48
"FULL","S1",0.2,2008,1377890,831420.44,1924359.56,1285280,259407,776842.28,1793717.72
"FULL","S1",0.2,2009,1338010,810329,1865691,1249500,251140,757265.6,1741734.4
"FULL","S1",0.2,2010,1307160,794245.64,1820074.36,1221560,244692,741963.68,1701156.32
"FULL","S1",0.2,2011,1279800,780060.76,1779539.24,1195460,238717,727574.68,1663345.32
"FULL","S1",0.2,2012,1270290,777953.68,1762626.32,1186300,235702,724324.08,1648275.92
"FULL","S1",0.2,2013,1280030,788416.92,1771643.08,1194900,236041,732259.64,1657540.36
"FULL","S1",0.2,2014,1294200,799554.8,1788845.2,1206270,237983,739823.32,1672716.68
"FULL","S1",0.2,2015,1296860,800883.96,1792836.04,1204820,238551,737260.04,1672379.96
"FULL","S1",0.2,2016,1279350,786076.8,1772623.2,1182060,236565,718392.6,1645727.4
"FULL","S1",0.2,2017,1253300,764548.52,1742051.48,1150070,233179,693039.16,1607100.84
"FULL","S1",0.2,2018,1221230,738427.12,1704032.88,1111920,228689,663689.56,1560150.44
"FULL","S1",0.2,2019,1176010,702317.2,1649702.8,1061000,222336,625221.44,1496778.56
"FULL","S1",0.2,2020,1136740,670548.12,1602931.88,1015000,216286,591079.44,1438920.56
"FULL","S1",0.2,2021,1108170,646495.92,1569844.08,979053,211438,564634.52,1393471.48
"FULL","S1",0.2,2022,1098950,634996.44,1562903.56,961497,209920,550053.8,1372940.2
"FULL","S1",0.2,2023,1088780,622850.76,1554709.24,947226,209461,536682.44,1357769.56
"FULL","S1",0.4,1963,2188990,1245306.84,3132673.16,1897550,420361,1073642.44,2721457.56
"FULL","S1",0.4,1964,2201400,1256640.8,3146159.2,1909820,420987,1084685.48,2734954.52
"FULL","S1",0.4,1965,2213380,1268289.56,3158470.44,1922030,421436,1096015.44,2748044.56
"FULL","S1",0.4,1966,2207590,1262374.12,3152805.88,1916610,421879,1089727.16,2743492.84
"FULL","S1",0.4,1967,2200840,1252143.16,3149536.84,1909930,424340,1078223.6,2741636.4
"FULL","S1",0.4,1968,2195180,1239629.04,3150730.96,1903070,427831,1064521.24,2741618.76
"FULL","S1",0.4,1969,2188460,1226135.28,3150784.72,1894740,430780,1050411.2,2739068.8
"FULL","S1",0.4,1970,2180330,1213250.32,3147409.68,1885190,432473,1037542.92,2732837.08
"FULL","S1",0.4,1971,2165210,1196748.52,3133671.48,1868000,432013,1021254.52,2714745.48
"FULL","S1",0.4,1972,2122480,1158689.2,3086270.8,1823390,428166,984184.64,2662595.36
"FULL","S1",0.4,1973,2066390,1113802.56,3018977.44,1765580,420772,940866.88,2590293.12
"FULL","S1",0.4,1974,1994270,1059475.44,2929064.56,1692860,410118,889028.72,2496691.28
"FULL","S1",0.4,1975,1919070,1006574.36,2831565.64,1618570,397494,839481.76,2397658.24
"FULL","S1",0.4,1976,1861150,972452.68,2749847.32,1562780,384516,809128.64,2316431.36
"FULL","S1",0.4,1977,1814950,948298.76,2681601.24,1520060,372908,789160.32,2250959.68
"FULL","S1",0.4,1978,1793240,942543.16,2643936.84,1502610,364937,787333.48,2217886.52
"FULL","S1",0.4,1979,1825080,978128.72,2672031.28,1539760,364223,825882.92,2253637.08
"FULL","S1",0.4,1980,1899510,1042668.56,2756351.44,1619510,371155,892046.2,2346973.8
"FULL","S1",0.4,1981,2003850,1123029.92,2884670.08,1728180,385332,972929.28,2483430.72
"FULL","S1",0.4,1982,2101300,1188618.16,3013981.84,1826710,402136,1038523.44,2614896.56
"FULL","S1",0.4,1983,2200210,1257079.56,3143340.44,1926540,417958,1107342.32,2745737.68
"FULL","S1",0.4,1984,2273570,1308293.52,3238846.48,2001670,429638,1159579.52,2843760.48
"FULL","S1",0.4,1985,2305020,1330047.4,3279992.6,2035630,434878,1183269.12,2887990.88
"FULL","S1",0.4,1986,2300110,1329318.08,3270901.92,2034490,433336,1185151.44,2883828.56
"FULL","S1",0.4,1987,2268810,1314021.48,3223598.52,2009020,426462,1173154.48,2844885.52
"FULL","S1",0.4,1988,2224090,1291641.56,3156538.44,1970570,416479,1154271.16,2786868.84
"FULL","S1",0.4,1989,2170450,1262907.28,3077992.72,1922740,404973,1128992.92,2716487.08
"FULL","S1",0.4,1990,2136050,1247746.64,3024353.36,1894910,396678,1117421.12,2672398.88
"FULL","S1",0.4,1991,2118980,1240735.36,2997224.64,1882830,392647,1113241.88,2652418.12
"FULL","S1",0.4,1992,2118050,1241708.52,2994391.48,1884170,392034,1115783.36,2652556.64
"FULL","S1",0.4,1993,2132430,1248368.08,3016491.92,1899260,395898,1123299.92,2675220.08
"FULL","S1",0.4,1994,2163660,1264347.32,3062972.68,1929810,403230,1139479.2,2720140.8
"FULL","S1",0.4,1995,2217870,1295382.28,3140357.72,1987640,416289,1171713.56,2803566.44
"FULL","S1",0.4,1996,2264760,1323758.12,3205761.88,2037020,426074,1201914.96,2872125.04
"FULL","S1",0.4,1997,2272000,1326940.92,3217059.08,2046010,428049,1207033.96,2884986.04
"FULL","S1",0.4,1998,2245110,1311999.08,3178220.92,2022450,422377,1194591.08,2850308.92
"FULL","S1",0.4,1999,2200740,1290798.24,3110681.76,1984310,412168,1176460.72,2792159.28
"FULL","S1",0.4,2000,2139080,1260849.08,3017310.92,1930370,398324,1149654.96,2711085.04
"FULL","S1",0.4,2001,2067640,1225741.6,2909538.4,1867440,382551,1117640.04,2617239.96
"FULL","S1",0.4,2002,1987330,1184388.56,2790271.44,1796150,365587,1079599.48,2512700.52
"FULL","S1",0.4,2003,1893650,1132199.8,2655100.2,1710920,347094,1030615.76,2391224.24
"FULL","S1",0.4,2004,1783550,1067056.32,2500043.68,1607890,326287,968367.48,2247412.52
"FULL","S1",0.4,2005,1676020,1003269.6,2348770.4,1507420,305946,907765.84,2107074.16
"FULL","S1",0.4,2006,1578920,946580.88,2211259.12,1416770,287019,854212.76,1979327.24
"FULL","S1",0.4,2007,1495920,897771.12,2094068.88,1340010,271138,808579.52,1871440.48
"FULL","S1",0.4,2008,1435030,862972.64,2007087.36,1285280,259407,776842.28,1793717.72
"FULL","S1",0.4,2009,1393730,840878.68,1946581.32,1249500,251140,757265.6,1741734.4
"FULL","S1",0.4,2010,1361740,824100.24,1899379.76,1221560,244692,741963.68,1701156.32
"FULL","S1",0.4,2011,1333880,809748.56,1858011.44,1195460,238717,727574.68,1663345.32
"FULL","S1",0.4,2012,1324540,808050.6,1841029.4,1186300,235702,724324.08,1648275.92
"FULL","S1",0.4,2013,1335600,819894.6,1851305.4,1194900,236041,732259.64,1657540.36
"FULL","S1",0.4,2014,1352380,833350.44,1871409.56,1206270,237983,739823.32,1672716.68
"FULL","S1",0.4,2015,1358560,837544.96,1879575.04,1204820,238551,737260.04,1672379.96
"FULL","S1",0.4,2016,1345260,826018.76,1864501.24,1182060,236565,718392.6,1645727.4
"FULL","S1",0.4,2017,1324150,808001.64,1840298.36,1150070,233179,693039.16,1607100.84
"FULL","S1",0.4,2018,1297490,785398.84,1809581.16,1111920,228689,663689.56,1560150.44
"FULL","S1",0.4,2019,1257600,752592.28,1762607.72,1061000,222336,625221.44,1496778.56
"FULL","S1",0.4,2020,1225030,724702.76,1725357.24,1015000,216286,591079.44,1438920.56
"FULL","S1",0.4,2021,1203790,704674.04,1702905.96,979053,211438,564634.52,1393471.48
"FULL","S1",0.4,2022,1202590,697360.8,1707819.2,961497,209920,550053.8,1372940.2
"FULL","S1",0.4,2023,1195880,687118.88,1704641.12,947226,209461,536682.44,1357769.56
"FULL","S1",0.6,1963,2351410,1328478.16,3374341.84,1897550,420361,1073642.44,2721457.56
"FULL","S1",0.6,1964,2363830,1339877,3387783,1909820,420987,1084685.48,2734954.52
"FULL","S1",0.6,1965,2375500,1351590.12,3399409.88,1922030,421436,1096015.44,2748044.56
"FULL","S1",0.6,1966,2369090,1345687.76,3392492.24,1916610,421879,1089727.16,2743492.84
"FULL","S1",0.6,1967,2361490,1335622.08,3387357.92,1909930,424340,1078223.6,2741636.4
"FULL","S1",0.6,1968,2354970,1323374.96,3386565.04,1903070,427831,1064521.24,2741618.76
"FULL","S1",0.6,1969,2347260,1309984.88,3384535.12,1894740,430780,1050411.2,2739068.8
"FULL","S1",0.6,1970,2337960,1296994.2,3378925.8,1885190,432473,1037542.92,2732837.08
"FULL","S1",0.6,1971,2321650,1280307.88,3362992.12,1868000,432013,1021254.52,2714745.48
"FULL","S1",0.6,1972,2277550,1241795.84,3313304.16,1823390,428166,984184.64,2662595.36
"FULL","S1",0.6,1973,2219960,1196269.64,3243650.36,1765580,420772,940866.88,2590293.12
"FULL","S1",0.6,1974,2146030,1140951.8,3151108.2,1692860,410118,889028.72,2496691.28
"FULL","S1",0.6,1975,2068690,1086737.84,3050642.16,1618570,397494,839481.76,2397658.24
"FULL","S1",0.6,1976,2008430,1051142.48,2965717.52,1562780,384516,809128.64,2316431.36
"FULL","S1",0.6,1977,1959770,1025381.16,2894158.84,1520060,372908,789160.32,2250959.68
"FULL","S1",0.6,1978,1935950,1018232.92,2853667.08,1502610,364937,787333.48,2217886.52
"FULL","S1",0.6,1979,1966440,1052913.4,2879966.6,1539760,364223,825882.92,2253637.08
"FULL","S1",0.6,1980,2040410,1117134.36,2963685.64,1619510,371155,892046.2,2346973.8
"FULL","S1",0.6,1981,2145140,1197664.24,3092615.76,1728180,385332,972929.28,2483430.72
"FULL","S1",0.6,1982,2243490,1263631.12,3223348.88,1826710,402136,1038523.44,2614896.56
"FULL","S1",0.6,1983,2343000,1332218.2,3353781.8,1926540,417958,1107342.32,2745737.68
"FULL","S1",0.6,1984,2416220,1383119.68,3449320.32,2001670,429638,1159579.52,2843760.48
"FULL","S1",0.6,1985,2446600,1404034.84,3489165.16,2035630,434878,1183269.12,2887990.88
"FULL","S1",0.6,1986,2439720,1402007.8,3477432.2,2034490,433336,1185151.44,2883828.56
"FULL","S1",0.6,1987,2405790,1385057.28,3426522.72,2009020,426462,1173154.48,2844885.52
"FULL","S1",0.6,1988,2358200,1360903,3355497,1970570,416479,1154271.16,2786868.84
"FULL","S1",0.6,1989,2301800,1330412.24,3273187.76,1922740,404973,1128992.92,2716487.08
"FULL","S1",0.6,1990,2264920,1313498.76,3216341.24,1894910,396678,1117421.12,2672398.88
"FULL","S1",0.6,1991,2246010,1305047.32,3186972.68,1882830,392647,1113241.88,2652418.12
"FULL","S1",0.6,1992,2243970,1305047.68,3182892.32,1884170,392034,1115783.36,2652556.64
"FULL","S1",0.6,1993,2257480,1310984.24,3203975.76,1899260,395898,1123299.92,2675220.08
"FULL","S1",0.6,1994,2288170,1326515.6,3249824.4,1929810,403230,1139479.2,2720140.8
"FULL","S1",0.6,1995,2341100,1356737.04,3325462.96,1987640,416289,1171713.56,2803566.44
"FULL","S1",0.6,1996,2386640,1384192.12,3389087.88,2037020,426074,1201914.96,2872125.04
"FULL","S1",0.6,1997,2391730,1386420.52,3397039.48,2046010,428049,1207033.96,2884986.04
"FULL","S1",0.6,1998,2361860,1370256.8,3353463.2,2022450,422377,1194591.08,2850308.92
"FULL","S1",0.6,1999,2313880,1347560.8,3280199.2,1984310,412168,1176460.72,2792159.28
"FULL","S1",0.6,2000,2248390,1316033.68,3180746.32,1930370,398324,1149654.96,2711085.04
"FULL","S1",0.6,2001,2173110,1279332.36,3066887.64,1867440,382551,1117640.04,2617239.96
"FULL","S1",0.6,2002,2088960,1236303.16,2941616.84,1796150,365587,1079599.48,2512700.52
"FULL","S1",0.6,2003,1991470,1182442.76,2800497.24,1710920,347094,1030615.76,2391224.24
"FULL","S1",0.6,2004,1877670,1115667.08,2639672.92,1607890,326287,968367.48,2247412.52
"FULL","S1",0.6,2005,1766550,1050152.36,2482947.64,1507420,305946,907765.84,2107074.16
"FULL","S1",0.6,2006,1666180,991789.08,2340570.92,1416770,287019,854212.76,1979327.24
"FULL","S1",0.6,2007,1580230,941340.56,2219119.44,1340010,271138,808579.52,1871440.48
"FULL","S1",0.6,2008,1516670,904959.88,2128380.12,1285280,259407,776842.28,1793717.72
"FULL","S1",0.6,2009,1473020,881482.2,2064557.8,1249500,251140,757265.6,1741734.4
"FULL","S1",0.6,2010,1439040,863613.4,2014466.6,1221560,244692,741963.68,1701156.32
"FULL","S1",0.6,2011,1409890,848704.76,1971075.24,1195460,238717,727574.68,1663345.32
"FULL","S1",0.6,2012,1400300,847248.76,1953351.24,1186300,235702,724324.08,1648275.92
"FULL","S1",0.6,2013,1412690,860569.76,1964810.24,1194900,236041,732259.64,1657540.36
"FULL","S1",0.6,2014,1432400,876630.24,1988169.76,1206270,237983,739823.32,1672716.68
"FULL","S1",0.6,2015,1442460,883952.12,2000967.88,1204820,238551,737260.04,1672379.96
"FULL","S1",0.6,2016,1433740,875933.8,1991546.2,1182060,236565,718392.6,1645727.4
"FULL","S1",0.6,2017,1418110,861793.4,1974426.6,1150070,233179,693039.16,1607100.84
"FULL","S1",0.6,2018,1397670,843317.32,1952022.68,1111920,228689,663689.56,1560150.44
"FULL","S1",0.6,2019,1364130,814669.48,1913590.52,1061000,222336,625221.44,1496778.56
"FULL","S1",0.6,2020,1340360,792349.88,1888370.12,1015000,216286,591079.44,1438920.56
"FULL","S1",0.6,2021,1328900,778245.84,1879554.16,979053,211438,564634.52,1393471.48
"FULL","S1",0.6,2022,1338550,776819.88,1900280.12,961497,209920,550053.8,1372940.2
"FULL","S1",0.6,2023,1335990,768969.84,1903010.16,947226,209461,536682.44,1357769.56
"FULL","S1",0.8,1963,2498950,1402965.04,3594934.96,1897550,420361,1073642.44,2721457.56
"FULL","S1",0.8,1964,2511400,1414409.56,3608390.44,1909820,420987,1084685.48,2734954.52
"FULL","S1",0.8,1965,2522960,1426122.44,3619797.56,1922030,421436,1096015.44,2748044.56
"FULL","S1",0.8,1966,2516260,1420092.76,3612427.24,1916610,421879,1089727.16,2743492.84
"FULL","S1",0.8,1967,2508190,1409774.64,3606605.36,1909930,424340,1078223.6,2741636.4
"FULL","S1",0.8,1968,2501080,1397115.88,3605044.12,1903070,427831,1064521.24,2741618.76
"FULL","S1",0.8,1969,2492610,1383175.52,3602044.48,1894740,430780,1050411.2,2739068.8
"FULL","S1",0.8,1970,2482340,1369495.12,3595184.88,1885190,432473,1037542.92,2732837.08
"FULL","S1",0.8,1971,2464820,1352016.28,3577623.72,1868000,432013,1021254.52,2714745.48
"FULL","S1",0.8,1972,2419130,1312512.04,3525747.96,1823390,428166,984184.64,2662595.36
"FULL","S1",0.8,1973,2359510,1265802.56,3453217.44,1765580,420772,940866.88,2590293.12
"FULL","S1",0.8,1974,2283120,1209098.8,3357141.2,1692860,410118,889028.72,2496691.28
"FULL","S1",0.8,1975,2203050,1153383.76,3252716.24,1618570,397494,839481.76,2397658.24
"FULL","S1",0.8,1976,2139960,1116263.76,3163656.24,1562780,384516,809128.64,2316431.36
"FULL","S1",0.8,1977,2088690,1089078.24,3088301.76,1520060,372908,789160.32,2250959.68
"FULL","S1",0.8,1978,2063000,1080889.08,3045110.92,1502610,364937,787333.48,2217886.52
"FULL","S1",0.8,1979,2093120,1115379.88,3070860.12,1539760,364223,825882.92,2253637.08
"FULL","S1",0.8,1980,2168140,1180198.08,3156081.92,1619510,371155,892046.2,2346973.8
"FULL","S1",0.8,1981,2275110,1261942.88,3288277.12,1728180,385332,972929.28,2483430.72
"FULL","S1",0.8,1982,2376010,1329162.24,3422857.76,1826710,402136,1038523.44,2614896.56
"FULL","S1",0.8,1983,2477660,1398781.92,3556538.08,1926540,417958,1107342.32,2745737.68
"FULL","S1",0.8,1984,2552040,1450235.8,3653844.2,2001670,429638,1159579.52,2843760.48
"FULL","S1",0.8,1985,2582230,1470980.56,3693479.44,2035630,434878,1183269.12,2887990.88
"FULL","S1",0.8,1986,2573880,1468144.04,3679615.96,2034490,433336,1185151.44,2883828.56
"FULL","S1",0.8,1987,2537570,1449942.48,3625197.52,2009020,426462,1173154.48,2844885.52
"FULL","S1",0.8,1988,2487120,1424276.68,3549963.32,1970570,416479,1154271.16,2786868.84
"FULL","S1",0.8,1989,2427780,1392180.68,3463379.32,1922740,404973,1128992.92,2716487.08
"FULL","S1",0.8,1990,2388580,1373889.96,3403270.04,1894910,396678,1117421.12,2672398.88
"FULL","S1",0.8,1991,2368160,1364373.44,3371946.56,1882830,392647,1113241.88,2652418.12
"FULL","S1",0.8,1992,2365330,1363624.96,3367035.04,1884170,392034,1115783.36,2652556.64
"FULL","S1",0.8,1993,2378640,1369044,3388236,1899260,395898,1123299.92,2675220.08
"FULL","S1",0.8,1994,2409760,1384380.12,3435139.88,1929810,403230,1139479.2,2720140.8
"FULL","S1",0.8,1995,2463310,1414500.28,3512119.72,1987640,416289,1171713.56,2803566.44
"FULL","S1",0.8,1996,2509020,1441674.56,3576365.44,2037020,426074,1201914.96,2872125.04
"FULL","S1",0.8,1997,2512730,1443071.76,3582388.24,2046010,428049,1207033.96,2884986.04
"FULL","S1",0.8,1998,2480110,1425586.88,3534633.12,2022450,422377,1194591.08,2850308.92
"FULL","S1",0.8,1999,2428590,1401344.2,3455835.8,1984310,412168,1176460.72,2792159.28
"FULL","S1",0.8,2000,2359130,1368169.68,3350090.32,1930370,398324,1149654.96,2711085.04
"FULL","S1",0.8,2001,2279730,1329774.84,3229685.16,1867440,382551,1117640.04,2617239.96
"FULL","S1",0.8,2002,2191380,1284993.68,3097766.32,1796150,365587,1079599.48,2512700.52
"FULL","S1",0.8,2003,2089500,1229232.48,2949767.52,1710920,347094,1030615.76,2391224.24
"FULL","S1",0.8,2004,1971070,1160384.6,2781755.4,1607890,326287,968367.48,2247412.52
"FULL","S1",0.8,2005,1855460,1092786.76,2618133.24,1507420,305946,907765.84,2107074.16
"FULL","S1",0.8,2006,1750940,1032449.08,2469430.92,1416770,287019,854212.76,1979327.24
"FULL","S1",0.8,2007,1661350,980201,2342499,1340010,271138,808579.52,1871440.48
"FULL","S1",0.8,2008,1594790,942309.92,2247270.08,1285280,259407,776842.28,1793717.72
"FULL","S1",0.8,2009,1548650,917571.16,2179728.84,1249500,251140,757265.6,1741734.4
"FULL","S1",0.8,2010,1512570,898676.44,2126463.56,1221560,244692,741963.68,1701156.32
"FULL","S1",0.8,2011,1481890,883139.4,2080640.6,1195460,238717,727574.68,1663345.32
"FULL","S1",0.8,2012,1472080,882069.04,2062090.96,1186300,235702,724324.08,1648275.92
"FULL","S1",0.8,2013,1485970,897109.56,2074830.44,1194900,236041,732259.64,1657540.36
"FULL","S1",0.8,2014,1508620,915902.28,2101337.72,1206270,237983,739823.32,1672716.68
"FULL","S1",0.8,2015,1521950,925992.4,2117907.6,1204820,238551,737260.04,1672379.96
"FULL","S1",0.8,2016,1516460,920465.16,2112454.84,1182060,236565,718392.6,1645727.4
"FULL","S1",0.8,2017,1504520,908913.24,2100126.76,1150070,233179,693039.16,1607100.84
"FULL","S1",0.8,2018,1488360,893243.24,2083476.76,1111920,228689,663689.56,1560150.44
"FULL","S1",0.8,2019,1459340,867492.52,2051187.48,1061000,222336,625221.44,1496778.56
"FULL","S1",0.8,2020,1442930,849771.28,2036088.72,1015000,216286,591079.44,1438920.56
"FULL","S1",0.8,2021,1440010,840632.2,2039387.8,979053,211438,564634.52,1393471.48
"FULL","S1",0.8,2022,1459670,843961.48,2075378.52,961497,209920,550053.8,1372940.2
"FULL","S1",0.8,2023,1460400,837568.84,2083231.16,947226,209461,536682.44,1357769.56
"FULL","S1",1,1963,2623180,1464863.12,3781496.88,1897550,420361,1073642.44,2721457.56
"FULL","S1",1,1964,2635660,1476329.8,3794990.2,1909820,420987,1084685.48,2734954.52
"FULL","S1",1,1965,2647220,1488034.84,3806405.16,1922030,421436,1096015.44,2748044.56
"FULL","S1",1,1966,2640410,1481832.44,3798987.56,1916610,421879,1089727.16,2743492.84
"FULL","S1",1,1967,2632090,1471080.08,3793099.92,1909930,424340,1078223.6,2741636.4
"FULL","S1",1,1968,2624590,1457727.52,3791452.48,1903070,427831,1064521.24,2741618.76
"FULL","S1",1,1969,2615520,1442912.76,3788127.24,1894740,430780,1050411.2,2739068.8
"FULL","S1",1,1970,2604460,1428279.68,3780640.32,1885190,432473,1037542.92,2732837.08
"FULL","S1",1,1971,2585810,1409698.28,3761921.72,1868000,432013,1021254.52,2714745.48
"FULL","S1",1,1972,2538510,1368891.76,3708128.24,1823390,428166,984184.64,2662595.36
"FULL","S1",1,1973,2476740,1320692.8,3632787.2,1765580,420772,940866.88,2590293.12
"FULL","S1",1,1974,2397750,1262376.88,3533123.12,1692860,410118,889028.72,2496691.28
"FULL","S1",1,1975,2314840,1205031.16,3424648.84,1618570,397494,839481.76,2397658.24
"FULL","S1",1,1976,2248920,1166390.44,3331449.56,1562780,384516,809128.64,2316431.36
"FULL","S1",1,1977,2195230,1137957,3252503,1520060,372908,789160.32,2250959.68
"FULL","S1",1,1978,2168080,1129080.08,3207079.92,1502610,364937,787333.48,2217886.52
"FULL","S1",1,1979,2198590,1164002.04,3233177.96,1539760,364223,825882.92,2253637.08
"FULL","S1",1,1980,2275670,1230204.04,3321135.96,1619510,371155,892046.2,2346973.8
"FULL","S1",1,1981,2386040,1314041.52,3458038.48,1728180,385332,972929.28,2483430.72
"FULL","S1",1,1982,2490520,1383276.8,3597763.2,1826710,402136,1038523.44,2614896.56
"FULL","S1",1,1983,2595310,1454697.8,3735922.2,1926540,417958,1107342.32,2745737.68
"FULL","S1",1,1984,2671750,1507417.88,3836082.12,2001670,429638,1159579.52,2843760.48
"FULL","S1",1,1985,2702500,1528585.44,3876414.56,2035630,434878,1183269.12,2887990.88
"FULL","S1",1,1986,2693270,1525396.16,3861143.84,2034490,433336,1185151.44,2883828.56
"FULL","S1",1,1987,2655060,1506337.32,3803782.68,2009020,426462,1173154.48,2844885.52
"FULL","S1",1,1988,2602140,1479489.24,3724790.76,1970570,416479,1154271.16,2786868.84
"FULL","S1",1,1989,2540120,1446022.52,3634217.48,1922740,404973,1128992.92,2716487.08
"FULL","S1",1,1990,2499020,1426733.4,3571306.6,1894910,396678,1117421.12,2672398.88
"FULL","S1",1,1991,2477600,1416561.84,3538638.16,1882830,392647,1113241.88,2652418.12
"FULL","S1",1,1992,2474450,1415367.92,3533532.08,1884170,392034,1115783.36,2652556.64
"FULL","S1",1,1993,2488250,1420630.16,3555869.84,1899260,395898,1123299.92,2675220.08
"FULL","S1",1,1994,2520610,1436140.04,3605079.96,1929810,403230,1139479.2,2720140.8
"FULL","S1",1,1995,2576120,1466863.88,3685376.12,1987640,416289,1171713.56,2803566.44
"FULL","S1",1,1996,2623110,1494336.2,3751883.8,2037020,426074,1201914.96,2872125.04
"FULL","S1",1,1997,2626070,1495067.68,3757072.32,2046010,428049,1207033.96,2884986.04
"FULL","S1",1,1998,2591020,1476232.76,3705807.24,2022450,422377,1194591.08,2850308.92
"FULL","S1",1,1999,2536180,1450422.32,3621937.68,1984310,412168,1176460.72,2792159.28
"FULL","S1",1,2000,2462840,1415535.56,3510144.44,1930370,398324,1149654.96,2711085.04
"FULL","S1",1,2001,2379360,1375395.08,3383324.92,1867440,382551,1117640.04,2617239.96
"FULL","S1",1,2002,2286790,1328804.72,3244775.28,1796150,365587,1079599.48,2512700.52
"FULL","S1",1,2003,2180420,1271027.04,3089812.96,1710920,347094,1030615.76,2391224.24
